platform,country,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,trend_label,source_hint,notes,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,sample_comments,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,row_id,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate
TikTok,De,Europe,de,Finance,#MorningRoutine,Morning Routine — College,LifeOfAyaka,original,Clean corporate bed,1,45,56204,5271,755,394,645,0.125703,stable,Open Web Samples,hook in 2s,Android,22,Lifestyle,5,Short,11240.8,255,0.013433,0.00701,0.011476,20.589844,Friday,Evening,Regular,"motivation, daily, lifestyle",So underrated!,104056.7,Mid,Spring,2025-01-03,2025-01,Night Routine — 2025 🧠,22,1,29.6,0.658,Huawei,ForYou,1,c1efb1413a879c6106ccfa803ea8606c,7065,0.093783,0.004537,125.703,0.0937833606149028,0.0134332076008824,0.0070101772115863
TikTok,Jp,Asia,ja,Lifestyle,#DogTok,Weekly Reset — College,FitnessWithFatma,trending,Sunset pad,1,23,364512,36382,5225,4332,2417,0.13266,declining,Public Reports,facecam,Android,11,Pets,16,Medium,22782.0,445,0.014334,0.011884,0.006631,81.573991,Sunday,Morning,Regular,"cute, cats, dogs",最高です！,114256.7,Mid,Winter,2025-01-05,2025-01,Dog fails you can’t miss ⚽,26,1,19.2,0.835,Pixel,ForYou,1,be238ad790124288831637f0d9f84a77,48356,0.09981,0.001221,132.66,0.099810157141603,0.0143342331665349,0.0118843824071635
TikTok,Ma,Africa,ar,Comedy,#Foodie,5-Minute Croissant,DailyVlogsFatma,trending,Quirky jingle,1,27,124440,7873,716,927,1648,0.089714,declining,Public Reports,b-roll heavy,iOS,12,Food,7,Short,17777.14,313,0.005754,0.007449,0.013243,25.073248,Sunday,Afternoon,Regular,"fast, food, street food, kitchen, recipe",شرح ممتاز 👏,150519.5,Mid,Winter,2025-01-05,2025-01,I tried making Koshari 📱,24,1,21.5,0.796,Other,ForYou,1,eb09633542376cea014b7c887f959b65,11164,0.063267,0.002515,89.714,0.06326743812279,0.0057537769206043,0.0074493731918997
TikTok,Ng,Africa,en,Science,#StreetFood,Is Koshari worth the hype?,OmarYT,licensed,Lab beeps,1,19,122743,7707,538,694,593,0.077658,declining,TikTok Creative Center,emoji overlays,Android,20,Food,4,Short,30685.75,39,0.004383,0.005654,0.004831,192.675,Saturday,Evening,SummerBreak,"food, fast, kitchen",Can’t stop watching 😂,92903.0,Mid,Summer,2025-01-04,2025-01,I tried making Kunafa 🏖️,24,1,14.0,0.737,Samsung,Following,1,5f812a5130094037701a8fd187cba53c,9532,0.06279,0.000318,77.658,0.0627897313899774,0.0043831420121717,0.0056540902536193
TikTok,Id,Asia,id,Beauty,#Relatable,POV: 2025,AyakaOfficial,trending,Ambient glow,1,68,10848,1027,132,127,67,0.124723,seasonal,TikTok Creative Center,greenscreen,Android,22,Comedy,6,Short,1808.0,32,0.012168,0.011707,0.006176,31.121212,Wednesday,Evening,SummerBreak,"relatable, sketch, comedy",Can’t stop watching 😂,89114.6,Mid,Summer,2025-01-01,2025-01,POV: 2025 🏖️,12,1,53.5,0.787,iPhone,External,0,6e7b16fddc68892e88f5145cca132298,1353,0.094672,0.00295,124.723,0.0946718289085545,0.0121681415929203,0.011707227138643
TikTok,Au,Oceania,en,Fashion,#Makeup,Skincare routine for College,DiegoShorts,original,Pop groove,1,16,37561,1829,194,125,211,0.062805,rising,Open Web Samples,meme template,Android,17,Beauty,6,Short,6260.17,16,0.005165,0.003328,0.005618,107.588235,Sunday,Evening,Regular,"tips, skincare, makeup",So underrated!,90412.1,Mid,Winter,2025-01-05,2025-01,Makeup Basics You Need,22,0,13.4,0.838,Xiaomi,ForYou,1,cf9479db7cdca61f803c8d6eceb75d08,2359,0.048694,0.000426,62.805,0.0486941242245946,0.0051649317110833,0.0033279199169351
TikTok,Jp,Asia,ja,Lifestyle,#MorningRoutine,Morning Routine — Summer,YukiOfficial,trending,Morning vibe,1,35,18799,1285,95,91,179,0.087771,seasonal,TikTok Creative Center,split-screen,iOS,18,Lifestyle,3,Short,6266.33,49,0.005053,0.004841,0.009522,25.7,Friday,Evening,Regular,"lifestyle, daily, routine",参考になりました！,85369.3,Mid,Winter,2025-01-03,2025-01,Weekly Reset — Beginners,24,0,26.0,0.743,Pixel,ForYou,1,1f081eb5ff013f955f866c8db09eeb89,1650,0.068355,0.002607,87.771,0.0683546997180701,0.0050534602904409,0.0048406830150539
TikTok,Cn,Asia,zh,Tech,#Cover,I flipped this sample,LucasShorts,trending,Circuit synth,1,36,65218,2494,355,223,161,0.049572,stable,TikTok Creative Center,b-roll heavy,iOS,14,Music,6,Short,10869.67,64,0.005443,0.003419,0.002469,38.369231,Friday,Afternoon,Regular,"cover, music, song, beat",Can’t stop watching 😂,87499.9,Mid,Spring,2025-01-03,2025-01,Underrated artists to hear 😂,28,1,19.4,0.539,Samsung,ForYou,1,d317e76ee8b60a6e255d975e48e7c048,3233,0.038241,0.000981,49.572,0.0382409764175534,0.005443282529363,0.0034193014198534
TikTok,Ng,Africa,en,Food,#Dance,Night Routine — Productivity,GuruSofia,licensed,Kitchen groove,1,32,63652,3746,500,243,236,0.074232,declining,Public Reports,greenscreen,Android,22,Dance,15,Medium,4243.47,65,0.007855,0.003818,0.003708,56.757576,Saturday,Evening,Regular,"challenge, dance, music, trend",Instant like!,91298.1,Mid,Spring,2025-01-04,2025-01,Dance With Me — Minimal ⚽,25,1,20.2,0.631,Huawei,ForYou,1,fd9a352871e67a4d97f1ad26ffddfe8f,4725,0.058851,0.001021,74.232,0.0588512536919499,0.0078552127191604,0.0038176333815119
TikTok,Sa,Asia,ar,Travel,#Travel,Street Food Tour in New York,DanceWithAli,trending,City stroll,1,16,86489,6173,898,562,665,0.095943,seasonal,TikTok Creative Center,meme template,iOS,21,Travel,7,Short,12355.57,68,0.010383,0.006498,0.007689,89.463768,Friday,Evening,HolidaySeason,"food tour, vlog, travel, guide",جامد جدًا 🔥,89974.2,Mid,Winter,2025-01-03,2025-01,Hidden Gems of Istanbul,23,0,8.1,0.506,iPhone,ForYou,1,56675bbb49f0a5dea762241b927be9a2,8298,0.071373,0.000786,95.943,0.0713732382152643,0.0103828232491993,0.0064979361537305
TikTok,Kr,Asia,ko,Food,#Dance,Night Routine — Beginners,OfficialDiego,licensed,Street vibe,1,26,391195,33885,4954,2668,2184,0.111686,declining,Open Web Samples,b-roll heavy,iOS,22,Dance,4,Short,97798.75,1669,0.012664,0.00682,0.005583,20.290419,Friday,Evening,Regular,"music, dance, challenge",This is fire 🔥,107227.4,Mid,Fall,2025-01-03,2025-01,Dance With Me — Summer ✨,24,1,16.7,0.642,Samsung,Following,1,d7d2405561d1830953485a7e554e0797,43691,0.086619,0.004266,111.686,0.0866192052556908,0.0126637610398905,0.0068201280691215
TikTok,Mx,North America,es,Lifestyle,#Gaming,Best Settings for Minecraft,CookingWithEmily,original,Sunset pad,1,36,25840,1333,198,118,115,0.068266,stable,TikTok Creative Center,greenscreen,iOS,21,Gaming,7,Short,3691.43,63,0.007663,0.004567,0.00445,20.828125,Friday,Evening,Regular,"valorant, highlights, clips, esports",No puedo parar de mirar 😂,105698.0,Mid,Spring,2025-01-03,2025-01,Best Settings for GTA V,23,0,24.9,0.692,iPhone,ForYou,1,57801112e77f79a3e8b25a2f657113d5,1764,0.051587,0.002438,68.266,0.0515866873065015,0.0076625386996904,0.0045665634674922
TikTok,Ma,Africa,ar,Sports,#MorningRoutine,Night Routine — Beginners,SofiaShorts,licensed,Stadium chant,1,35,118071,9386,1522,693,1393,0.110052,declining,Open Web Samples,jumpcut edits,iOS,12,Lifestyle,3,Short,39357.0,378,0.012891,0.005869,0.011798,24.765172,Saturday,Afternoon,Regular,"lifestyle, motivation, daily, routine",جامد جدًا 🔥,78433.1,Mid,Spring,2025-01-04,2025-01,Night Routine — 2025,20,0,24.4,0.697,iPhone,ForYou,1,2c37c13bfbb43b65528810ddc2081dec,12994,0.079495,0.003201,110.052,0.079494541419993,0.0128905489070135,0.0058693497980028
TikTok,Mx,North America,es,Fitness,#BookTok,Night Routine — Productivity,VividVision,trending,HIIT drums,1,11,30168,2723,237,228,167,0.111211,seasonal,TikTok Creative Center,cinematic b-roll,Android,20,Education,6,Short,5028.0,113,0.007856,0.007558,0.005536,23.885965,Wednesday,Evening,Regular,"learn, notes, study",No puedo parar de mirar 😂,93727.3,Mid,Winter,2025-01-01,2025-01,Exam Day Routine,16,0,6.9,0.627,Samsung,Following,0,9ce57cf06a170e84a09ee09d420f3e35,3355,0.090261,0.003746,111.211,0.0902612039246884,0.0078560063643595,0.0075576770087509
TikTok,Mx,North America,es,Gaming,#StreetFood,I tried making Croissant,AvaPro,licensed,8bit loop,1,24,79456,5335,849,630,406,0.090868,declining,TikTok Creative Center,greenscreen,iOS,14,Food,7,Short,11350.86,114,0.010685,0.007929,0.00511,46.391304,Sunday,Afternoon,HolidaySeason,"fast, food, recipe, street food",¡Increíble!,105585.7,Mid,Winter,2025-01-05,2025-01,Street Tacos Taste Test 🎯,25,1,17.2,0.717,Samsung,ForYou,1,53cf8de4fba21677db9f20abdebabd03,7220,0.067144,0.001435,90.868,0.0671440797422472,0.0106851590817559,0.0079289166331051
TikTok,Ru,Europe,ru,Gaming,#Wanderlust,24 Hours in Dubai,LinaVlogs,trending,Trap beat,1,23,213769,11065,1137,1304,1308,0.069299,rising,TikTok Creative Center,meme template,Android,14,Travel,5,Short,42753.8,207,0.005319,0.0061,0.006119,53.197115,Wednesday,Afternoon,SummerBreak,"food tour, guide, hidden gems, travel, vlog",Can’t stop watching 😂,114010.2,Mid,Summer,2025-01-01,2025-01,Hidden Gems of Tokyo,20,0,12.5,0.543,Samsung,ForYou,0,ba2218e9fee33298e839243b9a1c469c,14814,0.051761,0.000968,69.299,0.0517614808508249,0.0053188254611286,0.0061000425693154
TikTok,Mx,North America,es,News,#Foodie,I tried making Sushi,TrueStudio,original,Neutral piano,1,31,11171,1121,110,97,69,0.125056,rising,Open Web Samples,greenscreen,iOS,20,Food,5,Short,2234.2,28,0.009847,0.008683,0.006177,38.655172,Wednesday,Evening,Regular,"recipe, fast, kitchen",¡Increíble!,95967.2,Mid,Winter,2025-01-01,2025-01,Street Croissant Taste Test 🎵,29,1,23.5,0.758,Xiaomi,ForYou,0,69e1220541ea89bc2bb192d858d6d16e,1397,0.100349,0.002506,125.056,0.1003491182526183,0.0098469250738519,0.0086831975651239
TikTok,Ru,Europe,ru,News,#Tech,Build This in 10 Minutes,MissYoussef,original,Neutral piano,1,38,185717,12205,1719,884,779,0.083929,seasonal,TikTok Creative Center,text-to-speech,Android,11,Tech,20,Medium,9285.85,529,0.009256,0.00476,0.004195,23.028302,Wednesday,Morning,Regular,"tools, apps, tech, tutorial",Thanks for this!,93571.1,Mid,Fall,2025-01-01,2025-01,Build This in 10 Minutes,24,0,28.1,0.739,iPhone,ForYou,0,a52c9f4cefe655444cedbd9ce14b8071,15587,0.065718,0.002848,83.929,0.0657182702714345,0.0092560185658824,0.0047599304317859
TikTok,In,Asia,hi,News,#FYP,If Summer was honest,NoahOfficial,licensed,Ticker bed,1,31,61271,4736,346,574,788,0.105172,seasonal,TikTok Creative Center,meme template,iOS,20,Comedy,4,Short,15317.75,162,0.005647,0.009368,0.012861,29.055215,Sunday,Evening,Regular,"comedy, funny, sketch, relatable",This is fire 🔥,89534.9,Mid,Spring,2025-01-05,2025-01,POV: Beginners,14,0,17.6,0.568,Vivo,Following,1,deaf5237850dd8e3c89cbc555a25f84d,6444,0.077296,0.002644,105.172,0.0772959475118734,0.0056470434626495,0.0093682166114475
TikTok,Jp,Asia,ja,Pets,#Comedy,POV: College,StudyWithOmar,licensed,Bark hop,1,13,153637,6138,499,677,1363,0.056477,seasonal,TikTok Creative Center,jumpcut edits,Android,22,Comedy,7,Short,21948.14,73,0.003248,0.004406,0.008872,82.945946,Sunday,Evening,Regular,"relatable, comedy, sketch, funny",最高です！,87635.1,Mid,Winter,2025-01-05,2025-01,When your friend is Summer,26,0,10.4,0.8,Huawei,ForYou,1,341e4452018e75f1b2c3966b29cb7d41,8677,0.039951,0.000475,56.477,0.0399513138111262,0.0032479155411782,0.0044064906240033
TikTok,Co,South America,es,Lifestyle,#Recipe,5-Minute Ramen,AliTV,licensed,Sunset pad,1,14,46556,4503,656,515,298,0.128276,declining,TikTok Creative Center,fast captions,Android,17,Food,12,Medium,3879.67,43,0.014091,0.011062,0.006401,102.340909,Wednesday,Evening,BackToSchool,"street food, recipe, food",¡Increíble!,131154.2,Mid,Fall,2025-01-01,2025-01,I tried making Tacos ✨,22,1,11.9,0.85,Samsung,ForYou,0,cb9f1ab146870525f3cc9795cc3ab84c,5972,0.096722,0.000924,128.276,0.0967222269954463,0.0140905576080419,0.0110619469026548
TikTok,Au,Oceania,en,Travel,#DanceChallenge,Weekly Reset — Productivity,Emily,licensed,Waves & bells,1,25,28765,1720,119,128,330,0.079854,declining,TikTok Creative Center,emoji overlays,iOS,20,Dance,60,Evergreen,479.42,60,0.004137,0.00445,0.011472,28.196721,Saturday,Evening,SummerBreak,"challenge, dance, trend",Thanks for this!,112761.3,Mid,Summer,2025-01-04,2025-01,Try this move 👉,15,0,21.0,0.84,Oppo,ForYou,1,4d08fb37cad778a49180e175d435caa3,2297,0.059795,0.002086,79.854,0.0597948896228054,0.004136972014601,0.0044498522509994
TikTok,Mx,North America,es,News,#Foodie,5-Minute Koshari,BeautyByNoah,original,Neutral piano,1,23,152175,13424,1209,987,1098,0.10986,declining,TikTok Creative Center,meme template,Android,23,Food,7,Short,21739.29,209,0.007945,0.006486,0.007215,63.92381,Thursday,Night,Regular,"fast, street food, food, kitchen, recipe",No puedo parar de mirar 😂,97568.1,Mid,Winter,2025-01-02,2025-01,5-Minute Ramen ⚽,16,1,17.0,0.739,iPhone,Search,0,55100857004b4c52bb04058a6c0cfeb0,16718,0.088214,0.001373,109.86,0.0882142270412354,0.0079448003942828,0.0064859536717594
TikTok,Pl,Europe,pl,Finance,#FYP,Morning Routine — College,MrEmily,trending,Subtle groove,1,16,12593,581,74,64,37,0.060033,rising,TikTok Creative Center,facecam,Web,13,Dance,12,Medium,1049.42,7,0.005876,0.005082,0.002938,72.625,Sunday,Afternoon,SummerBreak,"trend, music, challenge",So underrated!,92793.9,Mid,Summer,2025-01-05,2025-01,Try this move 👉,15,0,11.0,0.688,Desktop,ForYou,1,191b683f3a138e39ddd709e8c08809c8,756,0.046137,0.000556,60.033,0.0461367426347971,0.0058762804732788,0.0050821885174303
TikTok,Cn,Asia,zh,Pets,#Travel,Street Food Tour in Dubai,LinaYT,original,Cute whistle,1,30,22700,1636,264,141,172,0.097489,stable,TikTok Creative Center,subtitles,Android,23,Travel,5,Short,4540.0,9,0.01163,0.006211,0.007577,163.6,Friday,Night,Regular,"food tour, travel, guide, hidden gems",So underrated!,86157.4,Mid,Fall,2025-01-03,2025-01,Street Food Tour — Istanbul 🍔,29,1,15.8,0.527,iPhone,ForYou,1,1451c8c7f1fa822573d65a0d1724b4b6,2213,0.07207,0.000396,97.489,0.0720704845814978,0.0116299559471365,0.0062114537444933
TikTok,Ng,Africa,en,Music,#DogTok,Weekly Reset — 2025,ProSofia,original,LoFi loop,1,19,278417,20772,1849,2329,1735,0.095845,seasonal,Public Reports,cinematic b-roll,Android,19,Pets,10,Medium,27841.7,494,0.006641,0.008365,0.006232,41.963636,Saturday,Evening,HolidaySeason,"cute, dogs, pets",Instant like!,80481.8,Mid,Winter,2025-01-04,2025-01,Cutest moments today,20,0,12.0,0.632,Huawei,ForYou,1,911ba50e2c67c0fd129c3435bca0a7fc,26685,0.074608,0.001774,95.845,0.0746075131906456,0.0066411174604998,0.0083651501165517
TikTok,Br,South America,pt,Art,#Beauty,Skincare routine for 2025,StreetLabs,original,Gallery pad,1,73,112606,5318,844,647,702,0.066702,rising,TikTok Creative Center,cinematic b-roll,Android,22,Beauty,18,Medium,6255.89,214,0.007495,0.005746,0.006234,24.734884,Saturday,Evening,HolidaySeason,"grwm, skincare, makeup, beauty, tips",Thanks for this!,106295.8,Mid,Winter,2025-01-04,2025-01,Makeup Basics You Need,22,0,42.9,0.588,iPhone,Following,1,c6f4fb9eb1a3f26607d9d4fae2266703,7511,0.047227,0.0019,66.702,0.0472266131467239,0.007495160115802,0.0057456973873505
TikTok,Tr,Europe,tr,Sports,#GameClip,GTA V — Insane Highlights!,James,licensed,Drumline,1,60,17682,1242,144,152,87,0.091901,rising,TikTok Creative Center,text-to-speech,Android,6,Gaming,10,Medium,1768.2,61,0.008144,0.008596,0.00492,20.032258,Friday,Morning,Regular,"highlights, gaming, valorant",This is fire 🔥,92280.2,Mid,Spring,2025-01-03,2025-01,Insane Minecraft Highlights! 🧠,30,1,46.9,0.782,Xiaomi,ForYou,1,0daee058bb00bfed58e4c03276112055,1625,0.070241,0.00345,91.901,0.0702409229725144,0.008143875127248,0.0085963126343173
TikTok,In,Asia,hi,Lifestyle,#Music,Underrated artists you need to hear,BeyondStudio,licensed,Morning vibe,1,8,66802,3304,384,353,212,0.063666,seasonal,TikTok Creative Center,facecam,Android,19,Music,4,Short,16700.5,89,0.005748,0.005284,0.003174,36.711111,Friday,Evening,Regular,"song, music, beat",Instant like!,116192.9,Mid,Winter,2025-01-03,2025-01,Perfect — Cover 🎵,17,1,6.0,0.75,Xiaomi,ForYou,1,1debb5659c88a9f6a90aa12aa9c042fe,4253,0.04946,0.001332,63.666,0.0494595970180533,0.0057483308882967,0.0052842729259603
TikTok,De,Europe,de,Fashion,#Football,Morning Routine — Summer,DailyVlogsAva,licensed,Pop groove,1,46,233761,19521,1786,2140,4225,0.118377,stable,TikTok Creative Center,cinematic b-roll,Web,13,Sports,9,Medium,25973.44,807,0.00764,0.009155,0.018074,24.159653,Thursday,Afternoon,BackToSchool,"gym, sports, workout",Can’t stop watching 😂,91307.8,Mid,Fall,2025-01-02,2025-01,Football skills in 60s,22,0,27.7,0.602,Desktop,ForYou,0,7bbbc8d1ca44274150bdea23c3d2a7fe,27672,0.083508,0.003452,118.377,0.0835083696596096,0.0076402821685396,0.0091546494068728
TikTok,In,Asia,hi,Gaming,#FYP,Skincare routine for 2025,SaraPro,licensed,8bit loop,1,40,40706,3591,431,447,235,0.11556,seasonal,TikTok Creative Center,facecam,Android,21,Beauty,6,Short,6784.33,87,0.010588,0.010981,0.005773,40.806818,Thursday,Evening,Regular,"grwm, makeup, beauty, skincare",Can’t stop watching 😂,82782.7,Mid,Spring,2025-01-02,2025-01,GRWM — Summer Look ✨,20,1,33.2,0.83,Huawei,Following,0,cc88cbfa88a10e31e4167ceddd8f7ca8,4704,0.088218,0.002137,115.56,0.0882179531273031,0.0105881196875153,0.0109811821353117
TikTok,Cn,Asia,zh,Art,#GameClip,New Patch Tips for Fortnite,DrAli,trending,Paint stroke ASMR,1,30,6313,475,44,39,30,0.093141,stable,TikTok Creative Center,storytime,Android,23,Gaming,6,Short,1052.17,9,0.00697,0.006178,0.004752,47.5,Thursday,Night,Regular,"valorant, fps, esports, gaming",So underrated!,94621.9,Mid,Winter,2025-01-02,2025-01,Pro Tips for EA FC 25 in 60s 🎯,30,1,22.2,0.74,Other,Search,0,e0b9d79e53c8803cefea9b291d940fb3,588,0.075242,0.001426,93.141,0.0752415650245525,0.0069697449706953,0.0061777284967527
TikTok,Kr,Asia,ko,Automotive,#Dance,Night Routine — Budget,AmrYT,original,Engine rev,1,18,31955,2922,195,215,513,0.120325,rising,Public Reports,facecam,iOS,19,Dance,3,Short,10651.67,24,0.006102,0.006728,0.016054,116.88,Saturday,Evening,Regular,"challenge, music, trend, dance",This is fire 🔥,105983.5,Mid,Spring,2025-01-04,2025-01,Try this move 👉,15,0,12.0,0.667,Xiaomi,Following,1,507eecfbd4c697c0d46e951f208dbd7f,3845,0.091441,0.000751,120.325,0.0914410890314504,0.0061023314035362,0.0067282115474886
TikTok,Eg,Africa,ar,Fitness,#Travel,24 Hours in Seoul,AhmedVlogs,original,Cardio loop,1,21,26824,1329,139,109,235,0.067551,rising,TikTok Creative Center,hook in 2s,Android,13,Travel,29,Evergreen,924.97,50,0.005182,0.004064,0.008761,26.058824,Friday,Afternoon,HolidaySeason,"guide, food tour, travel",شرح ممتاز 👏,84206.0,Mid,Winter,2025-01-03,2025-01,24 Hours in Dubai 😂,19,1,11.9,0.567,Samsung,External,1,3ec5bbf9ff4ca03cf14e75ebd6d335c4,1812,0.049545,0.001864,67.551,0.0495451834178347,0.005181926632866,0.0040635252013122
TikTok,Au,Oceania,en,Food,#BookTok,Night Routine — Beginners,FitnessWithDiego,trending,Sizzle ASMR,1,8,16907,1028,112,88,146,0.081268,stable,Open Web Samples,cinematic b-roll,iOS,15,Education,50,Evergreen,338.14,44,0.006624,0.005205,0.008635,22.844444,Friday,Afternoon,Regular,"learn, tips, study, notes, productivity",This is fire 🔥,107743.7,Mid,Winter,2025-01-03,2025-01,How I Take Notes for 2025,25,0,5.5,0.688,iPhone,External,1,1319d4e36ccc06e5a77fcff06ef2c40e,1374,0.060803,0.002602,81.268,0.0608032176021766,0.0066244750694978,0.0052049446974625
TikTok,Id,Asia,id,Comedy,#FYP,Is Sushi worth the hype?,TechieAli,trending,Quirky jingle,1,14,32372,1959,277,227,129,0.080069,declining,TikTok Creative Center,greenscreen,iOS,0,Food,8,Medium,4046.5,66,0.008557,0.007012,0.003985,29.238806,Friday,Night,Regular,"street food, recipe, food, fast",Thanks for this!,128635.5,Mid,Spring,2025-01-03,2025-01,5-Minute Tacos 📱,16,1,8.9,0.636,iPhone,ForYou,1,1ef0635ca4e1fb234ff165794f05267a,2592,0.060515,0.002039,80.069,0.0605152601013221,0.0085567774620042,0.0070122327937723
TikTok,Ph,Asia,tl,Science,#Travel,Hidden Gems of London,NextStudio,licensed,Microscope hum,1,21,38833,2141,167,246,134,0.069219,declining,TikTok Creative Center,b-roll heavy,iOS,21,Travel,20,Medium,1941.65,67,0.0043,0.006335,0.003451,31.485294,Friday,Evening,Regular,"vlog, hidden gems, travel, guide, food tour",Instant like!,99200.2,Mid,Spring,2025-01-03,2025-01,Street Food Tour — New York,27,0,12.5,0.595,Xiaomi,External,1,4e39f1e47ae72c6e6c7d137a7efa5cef,2688,0.055134,0.001725,69.219,0.055133520459403,0.0043004660984214,0.0063348183246208
TikTok,Co,South America,es,Education,#Dance,Morning Routine — Budget,AhmedTV,original,Chalkboard beat,1,16,86988,3232,400,240,406,0.049179,declining,TikTok Creative Center,jumpcut edits,Android,21,Dance,4,Short,21747.0,109,0.004598,0.002759,0.004667,29.381818,Sunday,Evening,Regular,"trend, music, dance, challenge",Gracias por compartir,86911.3,Mid,Fall,2025-01-05,2025-01,New Dance Challenge! ✨,22,1,10.8,0.675,iPhone,External,1,4fc28a8239219af391371bffef814260,4278,0.037155,0.001253,49.179,0.0371545500528808,0.0045983354025842,0.0027590012415505
